año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tipo_lodo;capitulo_ler;subcapitulo_ler;nombre_ler;ler_codigo
2023;Lodos;244900;PTAS QUILLON;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-36,73385684;-72,47178783;16107;Quillón;Diguillín;Ñuble;Captación, tratamiento y distribución de agua;13;13,47;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;244900;PTAS QUILLON;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-36,73385684;-72,47178783;16107;Quillón;Diguillín;Ñuble;Captación, tratamiento y distribución de agua;13;22,31;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;244900;PTAS QUILLON;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-36,73385684;-72,47178783;16107;Quillón;Diguillín;Ñuble;Captación, tratamiento y distribución de agua;13;13,11;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;244900;PTAS QUILLON;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-36,73385684;-72,47178783;16107;Quillón;Diguillín;Ñuble;Captación, tratamiento y distribución de agua;13;49,99;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;244900;PTAS QUILLON;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-36,73385684;-72,47178783;16107;Quillón;Diguillín;Ñuble;Captación, tratamiento y distribución de agua;13;71,99;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;244900;PTAS QUILLON;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-36,73385684;-72,47178783;16107;Quillón;Diguillín;Ñuble;Captación, tratamiento y distribución de agua;13;65,18;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;244900;PTAS QUILLON;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-36,73385684;-72,47178783;16107;Quillón;Diguillín;Ñuble;Captación, tratamiento y distribución de agua;13;62,91;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;244900;PTAS QUILLON;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-36,73385684;-72,47178783;16107;Quillón;Diguillín;Ñuble;Captación, tratamiento y distribución de agua;13;26,08;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;165,86;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;21,43;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;78,98;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;33,84;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;49,77;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;24,21;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;78,44;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;121,78;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;138,26;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;23,2;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;7,76;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;38,03;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;67,18;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;79,69;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;46,52;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;30,66;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;10,56;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;8,98;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;71,31;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;119,47;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;132,69;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;126,81;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454104;PTAS YUMBEL;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,12571731;-72,5545257;8313;Yumbel;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;59,92;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;611,47;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;122,2;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;378,59;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;309,14;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;305,52;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;604,97;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;405,82;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;112,34;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;455,1;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;90,93;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;607,83;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;428,09;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;133,37;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;137,29;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586187;PTAS CHANCON, RANCAGUA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-34,11569983;-70,7829942;6101;Rancagua;Cachapoal;Libertador Gral. Bernardo O'Higgins;Captación, tratamiento y distribución de agua;13;379,1;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
