año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;id_region;region;rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;subcapitulo_ler;nombre_ler;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;rut_razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;1;67,665;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 01 | Envases de papel y cartón;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Curicó;7301;Maule
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;1;68,547776;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Curicó;7301;Maule
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;1;235,055;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas";02 03 04 | Materiales inadecuados para el consumo o la elaboración;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Curicó;7301;Maule
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;0,41;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;;SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO;SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO;61606903-9;Curicó;7301;Maule
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;11,025;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;;COMERCIALIZADORA  ECOMAX SPA;COMERCIALIZADORA  ECOMAX SPA;76591878-2;Lampa;13302;Metropolitana de Santiago
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;14,8;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;;INDUSTRIAS E INVERSIONES PLASTISERVI SOCIEDAD ANÓNIMA;INDUSTRIAS E INVERSIONES PLASTISERVI SOCIEDAD ANÓNIMA;79522140-9;San Miguel;13130;Metropolitana de Santiago
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;28,23;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;322349;PLANTA RECUPERADORA POLIETILENO;CAMBIASO HNOS S A C;91438000-6;Valparaíso;5101;Valparaíso
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;30,13;Reciclaje de metales;20;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;4989;PLANTA COLINA;ACEROS AZA S.A.;92176000-0;Colina;13301;Metropolitana de Santiago
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;48,776;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;1496978;MAMUT S.A.;MAMUT S.A.;99583940-7;San Joaquín;13129;Metropolitana de Santiago
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;53,05;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;322349;PLANTA RECUPERADORA POLIETILENO;CAMBIASO HNOS S A C;91438000-6;Valparaíso;5101;Valparaíso
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;72,53;Reciclaje de metales;20;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;;COMERCIALIZADORA ORTIZ SPA;COMERCIALIZADORA ORTIZ SPA;76975817-8;Curicó;7301;Maule
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;74,789;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5464995;COMERCIAL RIO ACONCAGUA SPA;COMERCIAL RIO ACONCAGUA SPA;76245144-1;Quilicura;13125;Metropolitana de Santiago
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;103,64;Reciclaje de vidrio;19;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;90331000-6;Padre Hurtado;13604;Metropolitana de Santiago
2023;I.R.A.R;5461907;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA;65313500-9;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-34,98855653;-71,24712969;7301;Curicó;Curicó;7;Maule;Comercio mayorista;2;488,063;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5441937;FORESTAL Y PAPELERA CONCEPCION S A;FPC PAPELES SPA;96528420-6;Coronel;8102;Biobío
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,002;Pretratamiento de textil, cuero y piel;39;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 10 | Ropa;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,008;Pretratamiento de Residuos Voluminosos;50;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 07 | Envases de vidrio;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,014;Pretratamiento de Aparatos Eléctricos y Electrónicos;57;Recolección;5;16 | Residuos no especificados en otro capítulo de la lista;06 | Pilas y acumuladores;16 06 04 | Pilas alcalinas (excepto 16 06 03);105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,05;Pretratamiento de Metales;44;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 04 | Envases metálicos;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,178;Pretratamiento de plásticos;45;Recolección;5;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;12 01 05 | Virutas y rebabas de plástico;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,3374;Pretratamiento de plásticos;45;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,493;Pretratamiento de madera que no contiene sustancias peligrosas;43;Recolección;5;17 | Residuos de la construcción y demolición;02 | Madera, vidrio y plástico;17 02 01 | Madera libre de impregnación o pinturas;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;3,278;Pretratamiento de textil, cuero y piel;39;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 11 | Tejidos;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;4,8101;Pretratamiento de Aparatos Eléctricos y Electrónicos;57;Recolección;5;08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión;03 | Residuos de la FFDU de tintas de impresión;08 03 18 | Residuos de tóner de impresión, distintos de los especificados en el código 08 03 17;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;5,158;Pretratamiento de madera que no contiene sustancias peligrosas;43;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 03 | Envases de madera;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;7,9052;Pretratamiento de Residuos Voluminosos;50;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;27,3591;Pretratamiento de Aparatos Eléctricos y Electrónicos;57;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;56,4544;Pretratamiento de madera que no contiene sustancias peligrosas;43;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 38 | Madera distinta de la especificada en el código 20 01 37;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;80,5574;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;125,5071;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;138,5385;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;619,4887;Pretratamiento de Aparatos Eléctricos y Electrónicos;57;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;1,3;Preparación para la reutilización;122;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);16 01 03 | Neumáticos fuera de uso;;SAMUEL CORNEJO Y COMPANIA LIMITADA;SAMUEL CORNEJO Y COMPANIA LIMITADA;77849540-6;Santiago;13101;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;2,066;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5466522;CENTRAL RECICLAJES SOCIEDAD ANONIMA;CENTRAL RECICLAJE SOCIEDAD ANONIMA;76030389-5;San Joaquín;13129;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;2,667;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5462161;COMBERPLAST S A;COMPAGNON BERNABE S.A.;83653100-0;San Bernardo;13401;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;7,208;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5461524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;96588400-9;Huechuraba;13107;Metropolitana de Santiago
